feature_0,feature_1,feature_2
0.205152974498929,0.675663701337313,0.7272727272727273
0.0282776089358579,0.3249425783208385,0.8181818181818182
0.5514240155658506,0.1464048782194033,0.8181818181818182
1.0,0.7692056570555795,0.4545454545454545
0.0051114922809908,0.5388077277337966,0.8181818181818182
0.2072142310317949,0.9618626776574288,0.6363636363636364
0.1176863204058361,0.9747577796173444,0.6363636363636364
0.2074022602931411,0.0794692721146334,0.4545454545454545
0.15667834718113,0.6393685364175868,0.3636363636363636
0.0126850830137565,0.5370122072077325,0.8181818181818182
0.0063178424389363,0.1579824878452587,0.8181818181818182
0.2158695028243772,0.4417097086359874,0.7272727272727273
0.0882094859116808,0.9688698713987572,0.1818181818181818
0.2926476620455318,0.3638494094602945,0.8181818181818182
0.3809348074608624,0.0223857104548263,0.0
0.1089321338260729,0.8485350184798703,0.8181818181818182
0.1922423156292638,0.156944816891884,0.8181818181818182
0.1768601545656139,0.5616364887080414,0.0
0.1583539727925441,0.351852067763411,0.8181818181818182
0.0215912884023898,0.3503130501696417,0.4545454545454545
0.2721385697891776,0.5583369282607935,0.8181818181818182
0.2538561998156738,0.9346500483857804,0.8181818181818182
0.4374258629111793,0.1779197612190884,0.3636363636363636
0.74213514396441,0.0676001818838974,0.8181818181818182
0.0111136142174152,0.4563420350009911,0.3636363636363636
0.2887831479177926,0.6262635684221572,0.8181818181818182
0.1689399062492028,0.3821310729984027,0.8181818181818182
0.1306774330079319,0.2242301997225105,0.8181818181818182
0.150194186592891,0.1278900301973906,0.8181818181818182
0.0666184846812537,0.935617763993984,0.8181818181818182
0.2733788791712935,0.5863657032261074,0.5454545454545454
0.0027667104134406,0.7367113992234957,0.8181818181818182
0.0285178305618686,0.3543005048444076,0.8181818181818182
0.3930229237799845,0.9720528396040528,0.4545454545454545
1.0,0.5872867819375299,0.8181818181818182
0.5972997366204621,0.2231342326481596,0.4545454545454545
0.3238757896841521,0.6384124800335786,0.6363636363636364
0.0186589435824149,0.3215380848558337,0.8181818181818182
1.0,0.3249425783208385,0.4545454545454545
0.0,0.3034662873532395,0.9090909090909092
0.1166137559162666,0.9382177709895184,0.8181818181818182
0.0026905870518774,0.9749559864286632,0.6363636363636364
0.1646548903188168,0.251454488218354,0.8181818181818182
0.1434290077267855,0.376581282281477,0.8181818181818182
0.3516475976278465,0.0563140528629225,0.8181818181818182
0.270636159012458,0.4536370949876995,0.8181818181818182
0.7307683762660886,0.1968077044153482,0.6363636363636364
0.0042720840754905,0.4140540288449206,0.8181818181818182
0.1203631733446363,0.3478646130886451,1.0
0.5468951313813551,0.9251128029940888,0.8181818181818182
0.2001684897163355,0.0485956464456855,0.6363636363636364
0.1213901549829704,0.6206088446874746,0.9090909090909092
0.1955860456816383,0.8897387167857851,0.7272727272727273
0.1273959235474937,0.5301682426051371,0.8181818181818182
0.0408060555979141,0.6366053002833192,0.8181818181818182
0.153444699714489,0.5537781716004617,0.8181818181818182
0.4456882105261122,0.1148083806503515,0.8181818181818182
0.2578178054165445,0.6408259394419895,0.6363636363636364
0.258708950158197,0.3444251419510546,0.8181818181818182
0.0194094652280062,0.4563770126735767,0.8181818181818182
0.0010388924373619,0.5967657312082454,0.3636363636363636
0.2214210382763395,0.5932213270528979,0.8181818181818182
0.2796314788752566,0.9582133404843242,0.8181818181818182
0.5560256043980667,0.4590819526868682,0.8181818181818182
0.3889671895913126,0.2740733831570847,0.8181818181818182
0.2134360623111741,0.815644347025149,0.8181818181818182
0.1175297433118424,0.1877834648882463,0.9090909090909092
0.1353211859775407,0.6151173500915249,0.6363636363636364
0.0168404157323777,0.873194277652765,0.8181818181818182
0.0365171651251731,0.9536662430481876,0.8181818181818182
0.0545362941327923,0.0987069920367498,0.8181818181818182
0.1203337724055895,0.4102298033088878,0.8181818181818182
0.1551706943765183,0.5330364117571617,1.0
0.334320416301981,0.9311755995756044,0.5454545454545454
0.1886230372411712,0.0552297450127668,0.8181818181818182
0.0919757689950076,0.0694539985309377,0.8181818181818182
0.3371675211901456,0.0668656507595984,0.0909090909090909
0.1031497212326033,0.812752859424734,0.6363636363636364
0.1980764647588857,0.3942916438340193,0.3636363636363636
0.0080372275875365,0.330270843778055,0.9090909090909092
0.0010106310695959,0.0642073476430878,0.8181818181818182
0.1682803223918262,0.6166330492369038,0.8181818181818182
0.1878884695935123,0.2056104186827408,0.2727272727272727
0.0087597157796179,0.6891417645069897,0.6363636363636364
0.1309260874614211,0.1124648765871118,0.3636363636363636
0.2216238819643371,0.57994147069454,0.6363636363636364
0.0433131124158624,0.3461157294593618,1.0
0.2954387000266769,0.2806608448273852,0.9090909090909092
0.0167383101456104,0.1748883629283307,0.3636363636363636
0.1487872718895096,0.3773507910783616,0.8181818181818182
0.0499791485805308,0.2031853000501346,0.3636363636363636
0.0026703026830777,0.1256980960486889,0.8181818181818182
0.0289905247291799,0.7906936072473738,0.0
0.1441640312029567,0.5106040644055545,0.3636363636363636
0.0,0.5856195128776132,0.8181818181818182
0.0053043077417166,0.2574006925579172,0.8181818181818182
0.0082897565833807,0.3290816029101424,0.1818181818181818
0.4012068688907925,0.3517238162972635,0.7272727272727273
0.2455382411222337,0.9041028809942988,0.8181818181818182
0.1506650574461529,0.4447527661509403,0.8181818181818182
0.1936068382809962,0.0938217770989518,0.8181818181818182
0.4341753497895813,0.3576117245158507,0.6363636363636364
0.1401994627167557,0.9729855775396704,0.8181818181818182
0.2653505994974545,0.1405985845701827,0.8181818181818182
0.2827632486693863,0.2444822721496111,0.8181818181818182
0.0889315182752499,0.9373083515022912,0.8181818181818182
0.0503039263955832,0.509216616726323,0.1818181818181818
0.0178580528862085,0.0539705487996828,0.8181818181818182
0.1852870562735067,0.3640825939441989,0.3636363636363636
0.2034876050290429,0.6490573517238163,0.8181818181818182
0.1531805470915797,0.3812333127353706,0.8181818181818182
0.1942014665753623,0.9340321095034336,0.8181818181818182
0.0834002671920874,0.9240401543681284,0.8181818181818182
0.2397214134760812,0.9268850050717624,0.0
0.2733690788582779,0.95719898797934,0.8181818181818182
0.8143828236012759,0.0841562802411127,0.0909090909090909
0.1875718966916823,0.9221513600485024,0.8181818181818182
1.0,0.2532150310718324,0.7272727272727273
0.2045882029721222,0.4059741864776318,0.8181818181818182
0.0771811708837823,0.3460807517867761,0.8181818181818182
0.5178169189212536,0.3306439389523021,0.8181818181818182
0.3505524696269154,0.2851379869183504,0.5454545454545454
0.1031606611168998,0.2580302906644592,0.8181818181818182
0.0500769237964308,0.0659445720481759,0.8181818181818182
0.0575085239475981,0.103650503095524,0.8181818181818182
0.4283412006599594,0.6276510161013886,0.8181818181818182
0.1193699230162164,0.4226468770767993,1.0
0.3100787722722141,0.4312630437570684,0.5454545454545454
0.0427100512940178,0.1783861301868973,0.8181818181818182
0.110496993108985,0.3995732723944549,0.8181818181818182
0.0009484104776595,0.9373316699506816,0.3636363636363636
0.4594610690268955,0.3120474763609229,0.8181818181818182
0.0186363800710534,0.0927374692487962,0.8181818181818182
0.3158222115278775,0.2893936037496065,0.7272727272727273
0.0035897087924962,0.4663223309121011,0.8181818181818182
0.1908037208442738,0.0740477328638552,0.8181818181818182
0.2741619925555181,0.9320850190628316,0.8181818181818182
0.0376733741467596,0.3714512236355793,0.8181818181818182
0.1999088953785497,0.1512317970362252,0.8181818181818182
0.5880174727091366,0.1259545989809838,0.8181818181818182
0.1503642106279991,0.9338688803647006,0.7272727272727273
0.1786928130995341,0.2134337581177348,0.6363636363636364
0.8773104055602907,0.4091221770103417,0.8181818181818182
0.2954785850215078,0.1932516410358055,0.0909090909090909
0.0865612100110078,0.540766477398594,0.3636363636363636
0.0897985041057476,0.2704240459839802,0.6363636363636364
0.0014541522121166,0.1814408469260455,0.7272727272727273
0.1573021485002868,0.7947859949398968,0.0909090909090909
0.038372615084711,0.0739661182944887,0.5454545454545454
0.098942879892086,0.6349730088959881,0.6363636363636364
0.1734981913727452,0.6026886170994182,0.8181818181818182
0.0670045714312178,0.8476372582168383,0.8181818181818182
0.1190715832548806,0.3881005957863564,0.8181818181818182
0.1417321860895469,0.9682169548438248,0.8181818181818182
0.253820417277454,0.1949422285441127,0.8181818181818182
0.0569423849352542,0.2873765579638331,0.8181818181818182
0.2110778335025095,0.5247350441301636,0.4545454545454545
0.1131895721314615,0.9392204642703076,0.8181818181818182
0.3914970378348786,0.1643834019284357,0.4545454545454545
1.0,0.3446816448833494,0.8181818181818182
0.1218936175748657,0.3164779815551073,0.7272727272727273
0.1993509612794281,0.0589257190826522,0.8181818181818182
0.0296498806723003,0.9499352913057164,0.8181818181818182
0.1373072308058681,0.431298021429654,0.8181818181818182
0.8113643271924661,0.4595832993272628,0.8181818181818182
0.2273449856228951,0.3841131411115904,0.8181818181818182
0.1974082201597744,0.3884037356154322,0.8181818181818182
0.0052685252034968,0.0881204164674882,0.8181818181818182
0.1007479608010088,0.1213841830964567,0.8181818181818182
0.2048512160237506,0.257493966351479,0.9090909090909092
0.1728898882230085,0.6408142802177943,1.0
0.3323434880439007,0.4588371089787685,0.8181818181818182
0.039134304528855,0.2602338840373561,0.7272727272727273
0.20040073434338,0.3460107964416048,0.8181818181818182
0.1388793833449779,0.5896419452249647,0.3636363636363636
0.0099731312795049,0.9540859751192156,0.9090909090909092
0.1479599431395866,0.0451678345322902,0.8181818181818182
0.6869862755687202,0.4163159183387938,0.5454545454545454
0.2687752391107718,0.1199151208478587,0.8181818181818182
0.1783431926305584,0.6089029835954716,0.8181818181818182
0.090067898756549,0.3140412036983059,0.8181818181818182
0.2931053138719355,0.625307512038149,0.8181818181818182
0.2236493559589832,0.0732199279459944,0.8181818181818182
0.0,0.0238897503760099,0.8181818181818182
0.2140847062842542,0.6056034231482238,0.6363636363636364
0.0022611965932398,0.6110133031748067,0.8181818181818182
0.2552387276936442,0.9900663409856708,0.4545454545454545
0.0709187708668036,0.6166680269094895,0.8181818181818182
0.0478543039701915,0.1533304573913652,0.8181818181818182
0.1668556303764631,0.2300598118201215,0.7272727272727273
0.1918234092264102,0.6379694295141601,0.6363636363636364
0.5591904217593422,0.1939045575907379,0.8181818181818182
0.1807037005817848,0.0289731721251267,0.8181818181818182
0.2208209400398251,0.4095652275297602,1.0
0.0444631677525322,0.0810316081567932,0.4545454545454545
0.2526318444314903,0.0709696976763166,0.8181818181818182
0.0268105248688458,0.6040177686576735,0.8181818181818182
0.2589783448089984,0.6628968508435449,0.9090909090909092
0.0001516222380643,0.5332812554652614,0.9090909090909092
0.1412490078664514,0.6986790098986814,0.3636363636363636
0.2929446343213306,0.4963681516631884,0.8181818181818182
0.3653819386193359,0.7979339854726066,0.8181818181818182
0.1112693945231693,0.9015145332229594,1.0
0.1807447251478967,0.4305401718569646,0.8181818181818182
0.1123453777265815,0.3374995627790927,0.8181818181818182
0.3380249346218839,0.1643251058074595,0.2727272727272727
0.3477461613906065,0.3587659877111777,0.8181818181818182
0.221254432955074,0.9589012347118424,0.7272727272727273
0.0026133241190334,0.3609462626356842,0.3636363636363636
0.100524376915699,0.1264442863971831,0.7272727272727273
0.0919664245105044,0.9486877543168278,0.7272727272727273
0.1672150511584544,0.2915622194499178,0.8181818181818182
0.996700097859088,0.2354930102950949,0.8181818181818182
-0.0015609232393293,3.661903718126596e-06,-0.0843419836363636
0.1902229953195345,0.2223414054028845,1.0
0.3827057012313586,0.1052827944828551,0.4545454545454545
1.0,0.2803460457741142,0.2727272727272727
0.1340580851698071,0.7570800638925487,0.8181818181818182
0.2379272724514549,0.090522216651704,0.8181818181818182
0.2649018363270417,0.1111240658046613,0.9090909090909092
-0.0015531262962053,2.765705557952174e-06,-0.0001254727272727
0.2151994349112165,0.2857675850248924,0.8181818181818182
0.2152030815393153,0.3402627989133603,0.8181818181818182
0.0610113381507843,0.0782567127983304,0.6363636363636364
0.0328240425180791,0.0656064545465144,0.8181818181818182
0.0904409943939109,0.2568410497965465,0.7272727272727273
0.0001039881585233,0.3625435763504296,0.8181818181818182
0.0321026938972785,0.9163917032960628,0.8181818181818182
0.4770628870314544,0.5215404167006727,1.0
0.2924641910693092,0.9573971947906588,0.6363636363636364
0.447668329583779,0.7586890368314892,0.8181818181818182
0.0105296978930895,0.3051452156373515,0.8181818181818182
0.0322004691131785,0.9174293742494376,0.4545454545454545
0.2326059303982316,0.071097949142464,0.3636363636363636
0.2449474873702226,0.1211160209399666,0.9090909090909092
0.3252811089877402,0.621576560295678,0.6363636363636364
0.2722570852023897,0.2123494502675792,0.8181818181818182
0.1227731386894532,0.0129417388566964,0.9090909090909092
0.0324281554550994,0.7792209306392753,0.0
0.1171288421352268,0.5792652356912171,0.9090909090909092
0.0679809561046805,0.2363791113339318,0.8181818181818182
0.0215473009509476,0.975690517552962,0.8181818181818182
0.2369579531199337,0.3425480068556238,0.8181818181818182
0.1606960196890202,0.5223099254975574,0.0
0.0005276807607566,0.5292821415663002,0.8181818181818182
0.0428019007392572,0.1373340017955205,0.8181818181818182
0.1519413772807447,0.5923235667898659,0.6363636363636364
0.1349629047668303,0.5106157236297497,0.8181818181818182
0.157993412439272,0.5567745922186338,0.6363636363636364
0.3404064106846786,0.7273723606431228,0.8181818181818182
0.0012825327772152,0.433501614802551,0.0
0.1795816786986248,0.2061933798925019,0.9090909090909092
0.0971184262713882,0.6314752416374215,0.8181818181818182
0.018140438649612,0.9255908311860928,0.8181818181818182
0.1692640003214867,0.353216196994252,1.0
0.1447016809332786,0.9916753139246116,0.8181818181818182
0.2109880352855757,0.6408142802177943,0.8181818181818182
0.0131700845509014,0.2316338070864764,0.8181818181818182
0.2186359260658551,0.9276661730928424,0.8181818181818182
0.0133859193515011,0.3026851193321596,0.8181818181818182
0.0137521775611777,0.1330434072916788,0.8181818181818182
0.1090916738053969,0.456971633107533,0.9090909090909092
0.0634199360100641,0.4520514404971493,0.6363636363636364
0.3589864366767497,0.0322144364513985,0.8181818181818182
0.0784579465468865,0.0760997563222143,0.8181818181818182
0.2329247824426234,0.0769392204642703,0.5454545454545454
0.2133964052305993,0.6695309494106263,0.8181818181818182
0.2564867861604701,0.1020065524839977,0.8181818181818182
0.162212789063879,0.2828760974244774,0.6363636363636364
0.0999306602783576,0.0934720003730951,0.8181818181818182
0.1220039280748554,0.1833413004698667,0.8181818181818182
0.003924059006308,0.8170317947043804,0.8181818181818182
0.0,0.5450570719024357,0.8181818181818182
0.1222013018207048,0.3200690226072357,0.0909090909090909
0.095189360007105,0.5563548601476058,0.5454545454545454
0.0353630073318922,0.5056022572258042,0.8181818181818182
1.0,0.1023563292098543,0.8181818181818182
0.2510389516950685,0.101446909722627,0.0909090909090909
0.1833778185495109,0.230246359407245,0.8181818181818182
0.178269348411557,0.0446431694435052,0.1818181818181818
0.100120284939497,0.5847683895113619,0.8181818181818182
0.3032322280166534,0.0925276032132822,0.0909090909090909
0.1011244751522134,0.3435157224638273,0.5454545454545454
0.1302190764478567,0.183621121850552,0.8181818181818182
0.0734096457725634,0.112208373654817,0.8181818181818182
0.0817394560073247,0.9877344961466265,0.8181818181818182
0.1571200450096012,0.6550152152875748,0.8181818181818182
0.3184657889852759,0.320978442094463,0.8181818181818182
0.1252284589712493,0.9075773298044748,0.8181818181818182
0.1072008971361516,0.4300971213375462,0.0909090909090909
0.0172752761331636,0.9562779092679172,0.6363636363636364
0.0045398833264986,0.0481992328230479,0.8181818181818182
0.3658573677577213,0.7615572059835138,1.0
0.1674181227607082,0.7872308176613928,0.3636363636363636
0.4708383207810012,0.6410008278049178,0.0
0.2076057877239072,0.5199431029859274,0.9090909090909092
0.2903158712905837,0.5266354976739848,0.9090909090909092
0.0331385641916035,0.3054483554664273,0.8181818181818182
0.0571124089703623,0.5957047418064803,0.8181818181818182
0.1662997475056471,0.2830859634599914,0.8181818181818182
0.0085452484645553,0.1941377420746423,0.7272727272727273
0.1109008571709309,0.1836794179715281,0.7272727272727273
0.1171949372695182,0.6360456575219485,0.8181818181818182
0.1063519165318918,0.2163019272697594,0.8181818181818182
0.0029476743328452,0.0909186302743415,0.8181818181818182
0.1497522608501635,0.9569541442712404,0.9090909090909092
0.0,0.5199081253133416,0.8181818181818182
0.151231424372753,0.0554046333756951,0.8181818181818182
0.0081028668933155,0.2593594422227145,0.8181818181818182
0.2418164013188613,0.5143699938206112,0.8181818181818182
0.0165639557396349,0.4516317084261213,0.8181818181818182
0.0424146744180122,0.21764273805221,1.0
0.07689513849228,0.586925345987478,0.8181818181818182
0.2289257989037397,0.7875106390420782,0.8181818181818182
0.2441921795252516,0.5915890356655669,0.8181818181818182
0.0027446027305914,0.6011962364024298,0.8181818181818182
0.0081368261174859,0.2121279250078699,0.8181818181818182
0.560624914087721,0.6582564796138465,0.5454545454545454
-0.0015605555803374,5.101342443073838e-06,-0.0047659818181818
0.2473225818338443,0.9552402383145426,0.5454545454545454
0.1386922657406565,0.1703762431647798,0.2727272727272727
0.1578960930518843,0.3994916578250883,0.9090909090909092
0.0100834417794947,0.8560202404132029,0.8181818181818182
0.1156613022397024,0.9335890589840152,0.8181818181818182
0.0,0.1979619676106752,0.9090909090909092
0.0041275864370742,0.8705592929846449,0.1818181818181818
0.0620027651651547,0.0075784957268943,0.3636363636363636
0.2642525086111931,0.1792372535531485,0.8181818181818182
1.0,0.119402114983269,0.2727272727272727
0.0107254762391456,0.834124217374576,0.6363636363636364
0.0032733638049223,0.2048992060068323,0.0909090909090909
0.010549754347633,0.1771968893189847,1.0
0.0874926955760037,0.376371416245963,0.8181818181818182
0.2905599674589494,0.6587228485816554,0.8181818181818182
0.2165060673418799,0.5384229733353543,0.8181818181818182
0.2279626332571351,0.1908498408515897,0.8181818181818182
0.1554198046585199,0.3504762793083748,0.8181818181818182
0.3476857641127196,0.4554209562895685,0.0
0.2808285770818868,0.0999195513530529,0.8181818181818182
0.0098671511503826,0.6367102333010761,0.8181818181818182
0.3825003504865431,0.3360538189788851,0.7272727272727273
0.4171298704843507,0.2986976646573937,0.8181818181818182
0.1163805996321974,0.996525551189824,0.9090909090909092
0.126088835288318,0.5236623955042031,0.8181818181818182
0.0967166134377479,0.0610943347829635,0.8181818181818182
0.0119220260840755,0.3267847357436836,0.8181818181818182
0.1438221598186911,0.2585083188564633,1.0
0.1163119974410881,0.1091886345882545,0.8181818181818182
0.0097753017051432,0.2100642423253156,0.8181818181818182
0.0185905693055618,0.3315883361121151,0.8181818181818182
0.1994548901802449,0.8588534318926418,0.8181818181818182
0.1977373283456941,0.5384113141111591,0.8181818181818182
0.1850878592136079,0.0576082267485921,0.8181818181818182
0.1663366696151478,0.3996082500670405,0.8181818181818182
0.034926551531313,0.4410567920810549,0.8181818181818182
0.2049189065578352,0.5033287085077359,0.8181818181818182
1.0,0.9614079679138152,0.6363636363636364
0.107148704771487,0.4454639788268489,0.6363636363636364
0.1465151946696799,0.3287901223052618,0.8181818181818182
0.1898945708763833,0.1770686378528372,0.8181818181818182
0.016018556924603,0.0490386969651039,0.8181818181818182
0.0,0.8097914164791475,0.8181818181818182
0.0403591157415508,0.4379554384451258,0.8181818181818182
0.2991739867711636,0.1352003637677949,0.8181818181818182
0.0286561745153681,0.9290303023236834,1.0
0.1076093194832209,0.1203931490398629,0.8181818181818182
0.3789380506624947,0.1367743590341498,0.8181818181818182
0.0531154766597841,0.984924623115578,0.9090909090909092
0.4172645678097514,0.5907728899719012,0.8181818181818182
0.0134677405694687,0.9796896314519232,0.7272727272727273
0.294435193556729,0.5943989086966154,0.5454545454545454
0.1017913522657876,0.2587997994613438,0.3636363636363636
0.0799405287833187,0.5078175098228964,0.7272727272727273
0.2027701309505973,0.6550618521843556,0.8181818181818182
0.0370985743926809,0.9904860730566988,0.9090909090909092
0.0137168508514703,0.0926092177826487,0.8181818181818182
0.0259129985280203,0.1967377490701768,0.8181818181818182
0.6817262424504085,0.1806013827839895,0.4545454545454545
0.3090071194396693,0.4122585083188564,0.9090909090909092
0.1286977697787774,0.4248038335529154,0.9090909090909092
0.0025789090663507,0.2129673891499259,0.6363636363636364
0.150285580209618,0.6038661987431356,0.4545454545454545
0.3480739020909892,0.9705837773554548,0.8181818181818182
0.1676897965540713,0.9382877263346896,0.8181818181818182
0.3845037167983399,0.5156175308095,0.6363636363636364
0.314962063125065,0.0596952278795369,1.0
1.7836569688421244e-05,0.06117594935233,0.8181818181818182
0.1139268747501945,0.562137835348436,0.8181818181818182
0.0710988231291835,0.2929263486807588,0.8181818181818182
0.1040458800878917,0.1622614231249052,0.8181818181818182
0.0080805312962101,0.2525737737410953,0.8181818181818182
0.068877114959969,0.3028133707983071,0.9090909090909092
0.029893976840666,0.4445895370122072,0.8181818181818182
0.2820918132706886,0.0839347549814035,0.3636363636363636
0.1286430703572949,0.4191840874908183,0.8181818181818182
0.0,0.9993937203418484,0.8181818181818182
0.2683335412823006,0.2515710804603062,0.8181818181818182
0.0624478817074686,0.2564679546222994,0.9090909090909092
0.1894597104755974,0.563350394664739,0.4545454545454545
0.1771224838744737,0.3971248353134582,0.8181818181818182
0.3124796210467838,0.969697676316618,0.6363636363636364
0.4479555015465622,0.3395399270132565,0.9090909090909092
0.1087780637888972,0.5027224288495844,0.3636363636363636
0.2367792683430908,0.2505217502827362,0.5454545454545454
0.1214553384602371,0.3463255954948758,0.8181818181818182
0.0185541030245735,0.1162657836747542,0.8181818181818182
0.3181421507415043,0.5533467803052385,0.6363636363636364
0.4474798444939206,0.4369760636127272,0.8181818181818182
0.1018410375736342,0.1348156093693525,0.8181818181818182
0.4493615045929189,0.2605603423148224,0.5454545454545454
0.1853146338985041,0.1883547668738122,0.8181818181818182
0.1103299319592072,0.4538586202474087,0.8181818181818182
0.2612978281941129,0.0486889202392472,0.3636363636363636
0.1134806186365997,0.6260537023866433,0.8181818181818182
0.0,0.0615723629749676,0.0
0.4547234153837418,0.6638062703307722,0.5454545454545454
0.4486071084049726,0.9189683918432068,0.1818181818181818
0.1137639160570279,0.1287994496846179,0.6363636363636364
0.0183745065907059,0.2693863750306055,0.2727272727272727
0.1174814254895329,0.8097214611339761,1.0
0.2668352329621922,0.0284368478121465,0.9090909090909092
0.2321396178300932,0.1136074805582436,0.8181818181818182
0.1485042023833376,0.3615059053970549,0.8181818181818182
0.0170715207881413,0.459490025533701,0.8181818181818182
0.2945851611372935,0.2771280998962329,0.8181818181818182
0.0081076530926952,0.991547062458464,0.8181818181818182
